date,tweet,hashtags
2020-05-08,"Provinces are slowly easing COVID-19 related restrictions. With the long weekend coming up, do you think travel restrictions on cottagers should be relaxed?

READ MORE: https://t.co/2flt4w3Y24",[]
2020-05-08,Coronavirus: Pfizer prepares for large-scale vaccine production https://t.co/N1TYdMJENz https://t.co/l2JMjTPCMb,[]
2020-05-08,"Your P.M. #CoronavirusPandemic update:

🇺🇸 Mike Pence aide tests positive for coronavirus

2⃣ New Brunswick enters 2nd phase of COVID-19 recovery plan

🌳Doug Ford visited cottage despite pleas for Ontario residents to stay home

MORE: https://t.co/2vATXlSWCe",['coronaviruspandemic']
2020-05-08,"""If you are offended by the meme, I think you probably don't understand memes very well,” @Kait_tiffany explains how ‘Karen’ became a COVID-19 villain.

https://t.co/gWSJi9qlMK",[]
2020-05-08,New on YouTube:  Coronavirus outbreak: From ‘stay home’ to ‘please go outside’ - Wait There's More podcast https://t.co/HCOuQ8hvXO,[]
2020-05-08,"As deaths mount in Brazil's Amazon, the official COVID-19 death toll is under scrutiny. 

Watch for more on today's top #coronavirus news from around the world.

Read the latest: https://t.co/Wghg7xJypx https://t.co/yT751klN9v",['coronavirus']
2020-05-08,"Coronavirus: Canada pushing for debt relief to Africa, minister says https://t.co/iahGEN6sXr https://t.co/eaQVsi8xNu",[]
2020-05-08,"Do you support the idea of a pay cut for Members of Parliament as Canada grapples with the economic fallout of the coronavirus pandemic?

https://t.co/gM41LYf2Kv",[]
2020-05-08,New on YouTube:  Coronavirus outbreak: Trump says he's had no contact with VP aide who tested positive https://t.co/WrZ4JdlVRw,[]
2020-05-08,First at-home saliva test to detect coronavirus authorized by U.S. FDA https://t.co/790QBbVIiX https://t.co/msh8R4PhhJ,[]
2020-05-08,"New on YouTube:  Coronavirus around the world: May 8, 2020 https://t.co/uS5JHRvtYu",[]
2020-05-08,New on YouTube:  Coronavirus outbreak: 2nd COVID-19 case confirmed at the White House https://t.co/1vEviw3RfJ,[]
2020-05-08,"Prime Minister Justin Trudeau says the bleak job numbers in Canada ""tell us what we already knew"" about the devastating impact of COVID-19 on the Canadian economy.

READ MORE: https://t.co/ah8uLib5en https://t.co/IvttGTMXR8",[]
2020-05-08,"New on YouTube:  Coronavirus outbreak: Trudeau says Canada's bleak job numbers only ""tell us what we already knew"" https://t.co/hpHvDv2H8M",[]
2020-05-08,"Mike Pence aide tests positive for coronavirus, 2nd case in White House complex https://t.co/h1Q2P8io4W https://t.co/qYJIaawCcI",[]
2020-05-08,"Trudeau was asked during a daily press briefing about the foreign affairs minister's refusal to specifically name and thank Taiwan for its donation of 500,000 masks.

https://t.co/eyV295HIWv",[]
2020-05-08,Europe marks 75th anniversary of V-E Day amid coronavirus pandemic https://t.co/wvMtDrLP14 https://t.co/I3O94EdNrj,[]
2020-05-08,".@alancross: Here are some new songs to get you through this pandemic. 

https://t.co/6Bx7TOeInV",[]
2020-05-08,"WATCH LIVE: World Health Organization update on COVID-19

https://t.co/3JZTgh6Q3E",[]
2020-05-08,"#BREAKING: Ontario reported 477 new cases of the novel coronavirus on Friday.

https://t.co/9ehzEGMRBk",['breaking']
2020-05-08,"Prime Minister Justin Trudeau will hold a COVID-19 briefing in Ottawa on Friday and is expected to discuss the government's response to jobs impacted by the pandemic.

More: https://t.co/NOuk05aUIY
 https://t.co/Xfo67mQ9AM",[]
2020-05-08,"WATCH LIVE: Trudeau, federal officials provide update on Canada's COVID-19 response.

https://t.co/2criApzesT",[]
2020-05-08,Coronavirus: U.S. unemployment rate hits 14.7% in April https://t.co/pKfEinQIni https://t.co/P74a6GGEvZ,[]
2020-05-08,"Your A.M. #CoronavirusPandemic update:

🇨🇦Canada shed 2 million jobs in April amid COVID-19

💵UN asking for billions to battle coronavirus in world's poorest countries

🇵🇰Pakistan's cases surge past 25K hours before lockdown was due to be lifted

MORE: https://t.co/2vATXlSWCe",['coronaviruspandemic']
2020-05-08,14 workers laid off by coronavirus lockdown killed by train in India https://t.co/Ohm88KMG01 https://t.co/5nZu3Xqeei,[]
2020-05-08,"The workers had fallen asleep on the train track while they were heading back to their home village after losing their jobs in a coronavirus lockdown, police said.
https://t.co/O2PRb3qaTS",[]
2020-05-08,Coronavirus: U.S. expected to report worst jobs numbers in over 70 years https://t.co/7IfvQuXHSn https://t.co/UosKFzJ3Gf,[]
2020-05-08,Pakistan’s coronavirus cases surge past 25K hours before lockdown was due to be lifted https://t.co/dMeKbhckOd https://t.co/1PLOZWSaTK,[]
2020-05-08,"With zero coronavirus deaths so far, Vietnam eyes growing post-pandemic business https://t.co/5pYXrofbn3 https://t.co/oScAdzY5zH",[]
2020-05-08,"With a relatively small 288 COVID-19 cases and zero deaths, Vietnam is on course to revive its economy much sooner than others, experts say. 

https://t.co/cN0nsOwsWa",[]
2020-05-07,New on YouTube:  Coronavirus outbreak: Fears over two industries amid pandemic https://t.co/uZznpQN8uq,[]
2020-05-07,"“Sometimes, masks provide false security.""

https://t.co/ywlf4eUHke",[]
2020-05-07,"U.N. humanitarian chief Mark Lowcock said that ""COVID-19 has now affected every country and almost every person on the planet.""

https://t.co/3kCqsAptvn",[]
2020-05-07,New on YouTube:  Coronavirus outbreak: Rare syndrome in kids possibly linked to COVID-19 https://t.co/yaV4uLsaVy,[]
2020-05-07,New on YouTube:  Coronavirus outbreak: Essential workers to get wage boost https://t.co/VXxanrCGq7,[]
2020-05-07,Experts are worried U.S. CDC taking backseat in White House coronavirus response https://t.co/kPmUOGXesG https://t.co/SHBQGmiJOS,[]
2020-05-07,"Your P.M. #CoronavirusPandemic update:

🇨🇦 Coronavirus cases in Canada near 65K 

📱Trudeau says a federal coronavirus testing strategy won’t work in Canada

🇺🇸U.S. researchers testing wearable tech to aid in coronavirus symptom detection

MORE: https://t.co/XthFj5Rsbw",['coronaviruspandemic']
2020-05-07,".@sarahboesveld explains how COVID-19 lockdowns can exacerbate the conditions that give rise to domestic abuse. 

Click to listen:

https://t.co/NjM9GIouDN",[]
2020-05-07,"It was announced Tuesday that Manitoba seniors aged 65 and over will receive a $200 cheque from the province to help pay for the increased costs around the novel coronavirus pandemic. 
Should other provinces follow suit?

READ: https://t.co/ECOkU2n23q",[]
2020-05-07,New on YouTube:  Coronavirus outbreak: How contact tracing could help reopen Canada - Wait There's More podcast https://t.co/F96mwWLySC,[]
2020-05-07,"During Alberta's Thursday COVID-19 briefing, Premier Jason Kenney responded to Green Party MP Elizabeth May and Bloc Québécois Leader Yves-François Blanchet’s comments on the oil industry, which May called “dead” on Wednesday.

READ: https://t.co/7AC219GtZD https://t.co/uleDO7nCCg",[]
2020-05-07,New on YouTube:  Coronavirus outbreak: Who qualifies for essential workers' wage top-up and who is deciding? https://t.co/xJ9wQNGC4j,[]
2020-05-07,"New on YouTube:  Coronavirus outbreak: Trump valet tests positive for COVID-19, President tests negative https://t.co/QwNaaP9uBj",[]
2020-05-07,"'Smart helmets' are helping staff at an airport in Rome check passengers’ temperatures from a distance. 

Watch for more on this story and other #coronavirus headlines. 

Read the latest: https://t.co/Wghg7xJypx https://t.co/JztvDLSW21",['coronavirus']
2020-05-07,U.S. researchers testing wearable tech to aid in coronavirus symptom detection https://t.co/BzJW9Y6y0A https://t.co/rjCxf6YaWQ,[]
2020-05-07,"The data collected by Google shows how the pandemic is affecting Canadian's behaviour. 

https://t.co/tm1D7QvFWt",[]
2020-05-07,"One worker has died and 25 people are sick amid an outbreak of COVID-19 at one of Canada's largest chicken slaughterhouses.

https://t.co/0xDv13L5XY",[]
2020-05-07,"New on YouTube:  Coronavirus around the world: May 7, 2020 https://t.co/JvQnwJX3Yh",[]
2020-05-07,"A Dutch restaurant has come up with a way for people to dine in public during the coronavirus pandemic: small glass cabins built for two people. 

Read more: https://t.co/Reo2SM1VqQ https://t.co/XaXMJSvgZj",[]
2020-05-07,"Trudeau said he disagreed with comments made by Green Party MP Elizabeth May, and supported by Bloc Quebois leader Yves Blanchet, that ""oil is dead"" in the wake of the COVID-19 pandemic.

READ: https://t.co/edqH5h80Jg https://t.co/cRwES7Mi0s",[]
2020-05-07,"How many coronavirus cases are really out there? 

Given that we know more or less what the death rate is, it's possible to roughly estimate the true number, epidemiologists say.

https://t.co/AB1cU2HgMJ",[]
2020-05-07,"The coronavirus pandemic has forced some restaurants to get creative. 

https://t.co/bUpk6BqKAb",[]
2020-05-07,"New on YouTube:  Coronavirus outbreak: Global protests get creative during lockdowns, bans on mass gatherings https://t.co/heka4JJogU",[]
2020-05-07,"The Bank of England says the economy will see the biggest annual rate of decline since 1706 — worse than anything seen in the aftermath of the First World War when the economy was also laid low by the Spanish flu pandemic. 

https://t.co/AcM21psUA5",[]
2020-05-07,"Photos show almost all of the #TigerKing zoo visitors not wearing masks and crowding together to look at the animals.

https://t.co/RRdTFMV7od",['tigerking']
2020-05-07,"Trump, Pence test negative for coronavirus after White House employee diagnosed https://t.co/PmgAIVpxEF https://t.co/zw5b9lDDUe",[]
2020-05-07,"The Guns N' Roses lashed out on Steven Mnuchin after he suggested the COVID-19 pandemic was a good time for U.S. citizens to explore the country. 

https://t.co/mCHOJnwNYP",[]
2020-05-07,"#BREAKING: The federal government will send provinces and territories up to $3 billion to increase the wages of essential workers in the COVID-19 pandemic. (corrected tweet)

https://t.co/cVBrWKpPPR",['breaking']
2020-05-07,"#BREAKING: The federal government will send provinces and territories $4 billion to increase the wages of essential workers in the COVID-19 pandemic. 

https://t.co/cVBrWKpPPR",['breaking']
2020-05-07,"The project aims “to help capture the spirit, the hopes, the fears and feelings of the U.K. as we continue to deal with the coronavirus."" 

https://t.co/wBRKPq9Mhs",[]
2020-05-07,"Prime Minister Justin Trudeau is expected to announce on Thursday cost-sharing agreements with a number of provinces to top up the wages of essential workers during the COVID-19 pandemic.

More: https://t.co/tSmqq1bkh1
 https://t.co/Da5iTRLtwl",[]
2020-05-07,Do you have to be tested for coronavirus before going back to work? Not necessarily. (Partner) @stlawyers https://t.co/XejvPVCB3G,[]
2020-05-07,"WATCH LIVE: Trudeau, federal officials provide update on Canada's COVID-19 response.

https://t.co/B6M8pRKCaP",[]
2020-05-07,"Are you concerned about a ""second wave"" of the coronavirus?

https://t.co/iFWqQFh6nP",[]
2020-05-07,"Your A.M. #CoronavirusPandemic update:

🇨🇦Canada reports 189 more deaths, more than 1,400 new cases

💵Trudeau to unveil cost-sharing agreement to boost essential workers’ pay

🇬🇧U.K. economy could see worst slump since 1706

MORE: https://t.co/XthFj5Rsbw",['coronaviruspandemic']
2020-05-07,"A COVID-19 conspiracy theory is the reason why police and the major crimes unit are investigating four cellphone tower fires near Montreal.

We investigated the claims behind it…

https://t.co/JnGdX1ORsL",[]
2020-05-07,"A team from London's Lawson Health Research Institute in Ontario is the first in the world to treat critically ill COVID-19 patients with a specialized form of dialysis.

https://t.co/bT6LP6WL2m",[]
2020-05-07,"Will there be a movement in the labour force that sees more workers continuing to work from home, post pandemic?  

@GlobalNewsAmber takes a look...

https://t.co/6g6Z73wxOx",[]
2020-05-07,U.K. economy could see worst slump since 1706 due to COVID-19 https://t.co/oHcmek2Fdl https://t.co/qn6frJlLBl,[]
2020-05-07,"Fears of coronavirus ‘second wave’ hang over successes, relaxed measures https://t.co/roAUHjIHPQ https://t.co/7xIXC84lNZ",[]
2020-05-07,South Korea experts say ‘reinfected’ coronavirus cases appear to be false positives https://t.co/UgWNQwUbFU https://t.co/Z4XLXmGgm6,[]
2020-05-06,New on YouTube:  Coronavirus outbreak: Alberta's contact tracing app; U.S. task force changes https://t.co/0AaWNFD5eX,[]
2020-05-06,New on YouTube:  Coronavirus outbreak: Montreal's struggle; B.C.'s reopening plan https://t.co/hAHkm9S2p5,[]
2020-05-06,"The author of the small case report noted that more studies are needed to better understand how COVID-19 affects the skin.

https://t.co/RJ9auDjmFu",[]
2020-05-06,‘Cruel and needless’: U.S. records 1st detained immigrant death from coronavirus https://t.co/mzhcrVsyE9 https://t.co/o0iiJNZYPO,[]
2020-05-06,"Your P.M. #CoronavirusPandemic update: 

📈Shopify replaces RBC as Canada’s top company amid coronavirus

🧺Canadian farmers mull euthanasia for animals as coronavirus slows processing

🤝Small gatherings to be allowed in B.C. mid-May

MORE: https://t.co/XthFj5Rsbw",['coronaviruspandemic']
2020-05-06,"Sweden and New Zealand imposed different restrictions to fight COVID-19. Sweden took a much softer approach while New Zealand put in place lockdown measures even before their first case was recorded. So, how effective were these tactics?

READ: https://t.co/YEw4m7cK9V https://t.co/yg2vnONtDe",[]
2020-05-06,New on YouTube:  Sweden vs. New Zealand: How 2 coronavirus approaches had drastically different outcomes https://t.co/DpPoIfOOO0,[]
2020-05-06,"Belgians who are hearing impaired are calling for transparent masks to allow for lip-reading during the pandemic. 

Watch for more on this story and other #coronavirus headlines.

Read the latest: https://t.co/Wghg7xJypx https://t.co/7ZpSDMSvF8",['coronavirus']
2020-05-06,"Two Montreal brothers recorded a parody of @LilNasX's hit 'Old Town Road' about life during the COVID-19 pandemic. 

Read more: https://t.co/MPbYS5umq0 https://t.co/UDyq8PM1z8",[]
2020-05-06,"A spokesperson for the European Commission said it is “essential” that the world get answers on how the coronavirus pandemic began. 

https://t.co/sswu3tJYgR",[]
2020-05-06,"New on YouTube:  Coronavirus around the world: May 6, 2020 https://t.co/PgeZo8xFHg",[]
2020-05-06,Woman charged in fatal shooting of dollar store guard over mask policy in Michigan https://t.co/xF4FTr3Dyn https://t.co/zoYPvBSsCJ,[]
2020-05-06,"The woman argued with the security guard after he refused to let her daughter in without a mask.
Two men later came to the store and shot him dead.

 https://t.co/OPYSp6f7H4",[]
