date,tweet,hashtags,account,Mylabel,label
2020-09-01,"@Iam_AbhiSaini @CanBorder (1/4) The Emergency Order requires all persons entering Canada, including returning Canadians, to isolate for 14 days if they have symptoms of COVID-19 or to quarantine for 14 days if they don’t have symptoms. This includes trips of short duration.",[],govcanhealth,NoChange,equal
2020-08-31,@ecopsey (2/2) COVID Alert is just one tool among a suite of tools and guidance being used by the Government of Canada to help limit the spread of COVID-19.,[],govcanhealth,decreas,decrease
2020-08-31,"@ecopsey (1/2) Since its launch, the app has been downloaded over 2.1 million times. At this early stage of implementation, we continue to work with the provinces and territories to onboard COVID Alert so all Canadians can benefit.",[],govcanhealth,decreas,decrease
2020-08-31,"Today is International Overdose Awareness Day.

During #COVID19, many areas of 🇨🇦 are reporting ↑ #opioid-related overdoses, affecting our families, friends and neighbours.

Learn the signs and symptoms: https://t.co/D5SYJ1byYx
#IOAD2020 #EndOverdose https://t.co/76FITPGAZS","['covid19', 'opioid', 'ioad2020', 'endoverdose']",govcanhealth,decreas,decrease
2020-08-31,"Blood donations are still needed during the #COVID19 pandemic. Book a safe appointment and become a #BloodDonor: 
https://t.co/4COhgfjRJZ https://t.co/UYks6gBLQF","['covid19', 'blooddonor']",govcanhealth,decreas,decrease
2020-08-29,"Heat illnesses are preventable. During extreme heat, the most important thing is to keep cool and hydrated while you continue #physicaldistancing during #COVID19.

Learn how to prevent and recognize heat-related illnesses, like #heatstroke, by visiting: https://t.co/zs6XTQDshX https://t.co/ypcjUh0mpb","['physicaldistancing', 'covid19', 'heatstroke']",govcanhealth,decreas,equal
2020-08-28,@Mohaleem_Abdul (5/5) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,decreas,equal
2020-08-28,"Let’s keep protecting ourselves and others. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here: https://t.co/l7w6ZRNr6M",[],govcanhealth,decreas,equal
2020-08-28,"Let’s do our part to stay ahead of the virus.  Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here: https://t.co/l7w6ZS51Yk",[],govcanhealth,decreas,equal
2020-08-28,"We need your help to contain the virus.  Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here: https://t.co/l7w6ZRNr6M",[],govcanhealth,decreas,equal
2020-08-28,LIVE: Federal health officials provide COVID-19 update https://t.co/dVyFRo1XYs,[],govcanhealth,decreas,equal
2020-08-28,"Is your child burning off energy jumping on your trampoline during #COVID19? Always supervise your child to avoid serious injuries. Kids under six should not use a trampoline, even when supervised.

Learn more: https://t.co/djyW06Ot4n #backyardsafety #trampolinesafety https://t.co/iZf67RNvbv","['covid19', 'backyardsafety', 'trampolinesafety']",govcanhealth,decreas,equal
2020-08-28,"@MH30505831 @StatCan_eng @MH30505831 @StatCan_eng Hi, Symptoms of COVID-19 can vary from person to person. Symptoms may also vary in different age groups. To learn more about COVID-19 symptoms visit: https://t.co/krrvAIbspm",[],govcanhealth,decreas,equal
2020-08-28,"@jenjonesQTRaven @jenjonesQTRaven (1/2) Hi, On May 12, Health Canada authorized the first COVID-19 serological test for use in Canada. Under the leadership of Canada’s COVID-19 Immunity Task Force",[],govcanhealth,decreas,equal
2020-08-28,@CobbDeveza @CobbDeveza The safety and efficacy of treatment of hydroxychloroquine is currently being investigated in clinical trials. Learn more about treatments being developed for COVID-19: https://t.co/LEmZSc9rTn,[],govcanhealth,decreas,equal
2020-08-26,"Putting yourself at risk puts everyone at risk. 

Help limit the spread of COVID-19.",[],govcanhealth,NoChange,equal
2020-08-26,"Putting yourself at risk puts everyone at risk. 

Help limit the spread of COVID-19.",[],govcanhealth,NoChange,equal
2020-08-26,Entering Canada? Download the ArriveCAN app and submit your mandatory #COVID19 information within 48 hours before reaching the border. You’ll spend less time in line and limit your physical contact with others: https://t.co/FSq1i8ZOnI https://t.co/KcbDixfKfj,['covid19'],govcanhealth,NoChange,equal
2020-08-26,@tristantryblink @environmentca @tristantryblink  You should wash your hands with soap and warm water for at least 20 seconds before and after handling food and food packaging. Get more #COVID19 food safety tips here: https://t.co/3Ne3a1jHgW,['covid19'],govcanhealth,NoChange,equal
2020-08-26,"@Empathyyyyyyy @CPHO_Canada Under the current emergency order, a negative test result for COVID-19 does not exempt travellers entering Canada from the mandatory 14 day quarantine.",[],govcanhealth,NoChange,equal
2020-08-26,@navthapa29 @CitImmCanada @CanBorder @TravelGoC (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,NoChange,equal
2020-08-25,LIVE: Federal ministers and health officials provide COVID-19 update https://t.co/lJBIykD9xi,[],govcanhealth,increas,equal
2020-08-25,@nisargpatel1504 3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,increas,equal
2020-08-25,"There are currently no reported cases of #COVID19 being spread through food or food packaging. The best way to stay healthy and prevent the spread of illness is by using good hygiene practices, like washing your hands with soap and water. https://t.co/KyoZpYPJ0h https://t.co/MZMSmgRbo1",['covid19'],govcanhealth,increas,equal
2020-08-24,@MrSingh023 @CanBorder (3/3) The Government established these facilities to prevent the spread of COVID-19 in Canada and will strictly assess individual situations at the border.,[],govcanhealth,decreas,decrease
2020-08-21,"We need your help to contain the virus. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here: https://t.co/l7w6ZRNr6M",[],govcanhealth,decreas,decrease
2020-08-21,"The COVID Alert app is easy to download, even if you’ve never installed an app on your phone before. Find out how to get started here: https://t.co/l7w6ZRNr6M",[],govcanhealth,decreas,decrease
2020-08-21,"The COVID Alert app is easy to download, even if you’ve never installed an app on your phone before. Find out how to get started here: https://t.co/l7w6ZS51Yk",[],govcanhealth,decreas,decrease
2020-08-21,"We need your help to contain the virus. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here:  https://t.co/l7w6ZS51Yk",[],govcanhealth,decreas,decrease
2020-08-21,Federal ministers and health officials provide COVID-19 update https://t.co/DNP7pUeXUe,[],govcanhealth,decreas,decrease
2020-08-20,"(3/3) Health Canada is also helping people at risk of overdose stay safe by approving a short-term Urgent Public Health Need Site, also known as an overdose prevention site, in a Toronto emergency #COVID19 shelter. 
https://t.co/mvlBWig1TU https://t.co/yxih5BjNse",['covid19'],govcanhealth,increas,equal
2020-08-20,"(1/3) @PQWCHC to receive more than $582,000 from Health Canada to reduce the harms caused by the toxic illegal drug supply in Toronto during #COVID19.",['covid19'],govcanhealth,increas,equal
2020-08-19,"We need your help to contain the virus. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here: https://t.co/l7w6ZS51Yk",[],govcanhealth,NoChange,equal
2020-08-19,"Go beyond wearing a mask to protect yourself and others. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here:   https://t.co/l7w6ZS51Yk",[],govcanhealth,NoChange,equal
2020-08-19,@harsbarot1101 @CitImmCanada @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,NoChange,equal
2020-08-19,"@harsbarot1101 @CitImmCanada @CanBorder (2/3)
•Wear a suitable non-medical mask or face covering if a distance of 2 metres from others residing in your place of quarantine cannot be maintained.",[],govcanhealth,NoChange,equal
2020-08-19,"@Thinkagaintank1 @FilomenaTassi @SueAdairFreeman Get information about how COVID Alert protects your privacy at the following page:
https://t.co/fhJ9xnXHCq",[],govcanhealth,NoChange,equal
2020-08-19,@AkilaThayumana1 @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,NoChange,equal
2020-08-19,@Raman50482783 @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,NoChange,equal
2020-08-19,"@Raman50482783 @CanBorder (2/3)
•Wear a suitable non-medical mask or face covering if a distance of 2 metres from others residing in your place of quarantine cannot be maintained.",[],govcanhealth,NoChange,equal
2020-08-19,"Travellers to Canada continue to use the ArriveCAN app to submit mandatory #COVID19 information in advance of their arrival at the border, reducing their wait time and minimizing contact. 

Download the app today: https://t.co/7fy2pst4xb https://t.co/TioLZ20pWN",['covid19'],govcanhealth,NoChange,equal
2020-08-18,@vvk246 3/3) The Government established these facilities to prevent the spread of COVID-19 in Canada and will strictly assess individual situations at the border.,[],govcanhealth,increas,equal
2020-08-18,LIVE: Federal ministers and health officials provide COVID-19 update https://t.co/j5peV00TFi,[],govcanhealth,increas,equal
2020-08-18,@Rash__u @CitImmCanada @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,increas,equal
2020-08-17,"If someone in Ontario tests positive for #COVID19, their code can be entered in the COVID Alert app, and then be used to notify other app users who might have come in close contact with them for at least 15 minutes. Stay safe, download the app today. https://t.co/8oGKRCLghE https://t.co/Xmb8PWGrvw",['covid19'],govcanhealth,decreas,decrease
2020-08-17,The updated #COVID19 Situational Awareness Dashboard is now available. It provides Canadians with the latest data in a user-friendly format to better understand how the outbreak is evolving in Canada. https://t.co/T0FXjBGuzH https://t.co/4hJ62sZapp,['covid19'],govcanhealth,decreas,decrease
2020-08-16,"Avoid the red!
 
Stay safe and healthy from #COVID19.
 
- Continue #PhysicalDistancing
- Keep within your #SocialBubble
- Take part in low-risk activities

Learn more: https://t.co/ECSOtcXUga https://t.co/9nVKiGbthj","['covid19', 'physicaldistancing', 'socialbubble']",govcanhealth,increas,increase
2020-08-15,"We need your help to contain the virus. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here: https://t.co/l7w6ZS51Yk",[],govcanhealth,NoChange,equal
2020-08-15,"Go beyond wearing a mask to protect yourself and others. Get the COVID Alert app so that, together, we can limit the spread of COVID-19. Download it here:   https://t.co/l7w6ZS51Yk",[],govcanhealth,NoChange,equal
2020-08-15,"Travelling to Canada? You are required to provide #COVID19 information upon entry. Speed up the process by downloading the ArriveCAN app and submit your info within 48hrs before arrival.

Download the app:
https://t.co/L4E8RxYhEv https://t.co/KWLlZx2sGI",['covid19'],govcanhealth,NoChange,equal
2020-08-14,"How do you stay safe from #COVID19 while going out?
 
Here’s a tip: you can reduce your risk in public settings by limiting the frequency and length of your outings.
 
For more tips and information on how to #GoOutSafe : https://t.co/59Yu0rfqBw https://t.co/WvsXkN2D1s","['covid19', 'gooutsafe']",govcanhealth,decreas,equal
2020-08-14,@jon35171159 (2/2) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,decreas,equal
2020-08-14,@nisargpatel1504 (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,decreas,equal
2020-08-14,LIVE: Federal officials release updated COVID-19 modelling https://t.co/STwRXedoFp,[],govcanhealth,decreas,equal
2020-08-12,@kaurjaspreet04 @CanBorder (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,NoChange,equal
2020-08-12,@Jaskara05818836 (3/3) Please consult the following page for information for travellers without symptoms of COVID-19 returning to Canada: https://t.co/Jnbr6MisPs,[],govcanhealth,NoChange,equal
