date,tweet,hashtags,account,Mylabel,label
2020-09-11,"Nova Scotia’s Université Sainte-Anne has expelled a student who failed to self-isolate and later tested positive for COVID-19.

https://t.co/kvEBjs0vPN",[],globalnews,increas,decrease
2020-09-11,France not planning nationwide lockdown to deal with spike in coronavirus cases https://t.co/Pw8R9ZYrxM https://t.co/eGCLseWclR,[],globalnews,increas,decrease
2020-09-11,Students who knowingly had COVID-19 cited after holding party in Ohio home https://t.co/cDDwcUn5Th https://t.co/oAwoZbKxGw,[],globalnews,increas,decrease
2020-09-11,New on YouTube:  Coronavirus: Police in Ohio shut down house party after host claims 'they all' have COVID-19 https://t.co/STwYtksVDK,[],globalnews,increas,decrease
2020-09-11,"Experts are critical of the government for not yet giving financial support to an international fund to help poor countries receive a COVID-19 vaccine.

https://t.co/5C0ictJmfT",[],globalnews,increas,decrease
2020-09-11,"WATCH LIVE: Canadian health officials provide COVID-19 update as schools reopen. 

https://t.co/weDxpUkOmk",[],globalnews,increas,decrease
2020-09-11,"“I would hate for them to have to pack up in two weeks because someone decided wearing masks wasn’t cool and now we have an outbreak.”
https://t.co/utLIxdIYIc",[],globalnews,increas,decrease
2020-09-11,"Ontario reported 213 new cases of the novel coronavirus on Friday, the largest increase within 24 hours since June 29. 

https://t.co/vfeDXecbTl",[],globalnews,increas,decrease
2020-09-11,"How will you celebrate Halloween amid the pandemic? 

https://t.co/jzdl3Wggka",[],globalnews,increas,decrease
2020-09-11,"Worst impacts on poverty from coronavirus crisis ‘still to come,’ UN expert says https://t.co/MaiPMm22ln https://t.co/ab1Olnho9X",[],globalnews,increas,decrease
2020-09-11,"The federal government has already committed to transferring $19 billion to the provinces to help them cope with the fallout from the COVID-19 pandemic.

https://t.co/O3CKGg7Zze",[],globalnews,increas,decrease
2020-09-11,Trump tries to blow past admissions he played down coronavirus at Michigan rally https://t.co/ftFjnzSW1p https://t.co/7i88oZ2G4u,[],globalnews,increas,decrease
2020-09-11,"Trump seemed to have no issue leaning into fear at the rally, despite insisting he wanted to project calm about the coronavirus in public.
https://t.co/9Y5WUuJfmn",[],globalnews,increas,decrease
2020-09-10,"""We're going to have to learn how to continue to live with COVID-19 for many, many more months.""

https://t.co/9Mrm97Z7on",[],globalnews,increas,decrease
2020-09-10,New on YouTube:  Coronavirus outbreaks declared at 3 Alberta schools https://t.co/AlLEyRmPJT,[],globalnews,increas,decrease
2020-09-10,"New on YouTube:  Global National: Sep 10, 2020 | Warning bells after COVID-19 outbreaks reported in schools https://t.co/xhlKKMITz6",[],globalnews,increas,decrease
2020-09-10,"Your #CoronavirusPandemic update:

🇺🇸 4 U.S. teachers die of coronavirus after school begins

🏠Canadians deferred $1B worth of mortgages each month amid coronavirus

🇨🇦 Bank of Canada warns of slower recovery for women, youth, low-wage workers

More: https://t.co/5HuLKl8gds",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-10,"New on YouTube:  Biden says Trump’s ""failure"" to act earlier on COVID-19 is a ""betrayal to the American people"" https://t.co/k3ouOBQD6w",[],globalnews,increas,decrease
2020-09-10,New on YouTube:  Trump says he didn’t lie to the Americans when downplaying COVID-19 after Woodward tapes released https://t.co/kKg1X8WV6r,[],globalnews,increas,decrease
2020-09-10,AstraZeneca pausing coronavirus vaccine trial after neurological symptoms found https://t.co/7lEhcuy0Uz https://t.co/YWEAZwpNCw,[],globalnews,increas,decrease
2020-09-10,"About $1 billion worth of mortgage payments were deferred each month this spring in Canada amid the COVID-19 pandemic. 

https://t.co/u9Bw8hziMq",[],globalnews,increas,decrease
2020-09-10,"Would you be comfortable voting in person if an election was held during the pandemic? 

https://t.co/Pw71VpWYts",[],globalnews,increas,decrease
2020-09-10,"Ontario reported 170 new cases of the novel coronavirus on Thursday, an increase from the day prior. 

https://t.co/sE884rTR5W",[],globalnews,increas,decrease
2020-09-10,"Have you experienced “maskne” or dry skin after wearing masks? 

https://t.co/xut0QVwrZe",[],globalnews,increas,decrease
2020-09-10,"Quebec's premier warned authorities will be cracking down on violations as an uptick in new COVID-19 cases has been linked to private events, such as dinner parties.

https://t.co/LL03TBRqyh",[],globalnews,increas,decrease
2020-09-10,4 U.S. teachers die of coronavirus after school year begins https://t.co/bUuGZcxR6V https://t.co/OyMNJFsIls,[],globalnews,increas,decrease
2020-09-10,How 9/11 ceremonies are changing during the coronavirus pandemic https://t.co/TZsBhVpHb6 https://t.co/55aGelj4ty,[],globalnews,increas,decrease
2020-09-10,Julian Assange extradition hearing paused over fears lawyer exposed to coronavirus https://t.co/fXvh2nhc2h https://t.co/VsodXFjHKz,[],globalnews,increas,decrease
2020-09-10,AstraZeneca expects coronavirus vaccine result by year-end if trials resume soon https://t.co/CG1bXpORiw https://t.co/TUYM3NxCr5,[],globalnews,increas,decrease
2020-09-10,"With children going back to school, some experts say it's time to rethink our social bubbles in order to protect our most vulnerable populations from contracting COVID-19.

https://t.co/2nq7FXoZZW",[],globalnews,increas,decrease
2020-09-09,Canada sees 546 new coronavirus cases as world death toll surpasses 900K https://t.co/KUYnVIWTFG https://t.co/TpMZbh405Z,[],globalnews,increas,decrease
2020-09-09,"The claim that staff can treat serious health conditions, combined with an anti-mask rule, is dangerous, a community health and epidemiology professor says.

https://t.co/Co4lt8ozwO",[],globalnews,increas,decrease
2020-09-09,New on YouTube:  Coronavirus: How B.C. is tackling flu season amid the COVID-19 pandemic https://t.co/7tFreXK7Q8,[],globalnews,increas,decrease
2020-09-09,"Your #CoronavirusPandemic update:

🏴󠁧󠁢󠁥󠁮󠁧󠁿 In England, coronavirus limits on social gatherings may last through Christmas

🎃B.C.’s top doctor says she thinks Halloween can be rescued this year

🇺🇸 Trump admits to ‘playing down’ coronavirus threat

More: https://t.co/5HuLKl8gds",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-09,U.S. to end enhanced coronavirus screening of some international travellers: officials https://t.co/CoVV6o63m4 https://t.co/aV4aXMzl4c,[],globalnews,increas,decrease
2020-09-09,"New on YouTube:  Coronavirus: Trump admits to ""playing down"" COVID-19 threat in taped Woodward interviews https://t.co/KLeUBzOiil",[],globalnews,increas,decrease
2020-09-09,New on YouTube:  Coronavirus: Trump addresses claims he intentionally mislead public on COVID-19 https://t.co/2IjvqJQWDo,[],globalnews,increas,decrease
2020-09-09,"A flight from Calgary to Toronto was cancelled Tuesday morning after a family struggled to put masks on their three-year-old and 19-month-old children.

Do you think infants should be forced to wear a mask?

MORE: https://t.co/U88fAAwmTv",[],globalnews,increas,decrease
2020-09-09,Why a pause on AstraZeneca’s coronavirus vaccine trial isn’t entirely bad news https://t.co/P7xyXMBHp1 https://t.co/64t9FVYRte,[],globalnews,increas,decrease
2020-09-09,New on YouTube:  Coronavirus: White House denies report Trump intentionally misled public on COVID-19 https://t.co/6o2hCYWz7E,[],globalnews,increas,decrease
2020-09-09,"With 460,000 attendees, few people in masks and many large crowds, it was a “worst-case scenario” for the virus.

https://t.co/w7oEmByXjj",[],globalnews,increas,decrease
2020-09-09,Greenhouse gases soar to new record despite coronavirus lockdowns: UN https://t.co/SM92Baf5gp https://t.co/305OVroGIX,[],globalnews,increas,decrease
2020-09-09,"New on YouTube:  ""We are all still living in an emergency"": Trudeau urges following COVID-19 measures as cases rise https://t.co/nlgQmGbSas",[],globalnews,increas,decrease
2020-09-09,"Hospitalizations are on the rise in Quebec as the province reported 180 new cases of the novel coronavirus Wednesday.

https://t.co/LHBmmB9Wrk",[],globalnews,increas,decrease
2020-09-09,"WATCH LIVE: U.K. Prime Minister Boris Johnson holds a press conference on Wednesday to provide an update on the country's rising cases of COVID-19 and new restrictions to be enforced as students across U.K. return back to schools.

https://t.co/l0OknwTnW2",[],globalnews,increas,decrease
2020-09-09,"The Toronto International Film Festival will now require guests to wear masks or face coverings at all times at its downtown headquarters, TIFF Bell Lightbox, even when seated in a cinema.

https://t.co/SiMZRDT9tr",[],globalnews,increas,decrease
2020-09-09,"Do you think infants should be forced to wear a mask?

https://t.co/AXP5PcJCnx",[],globalnews,increas,decrease
2020-09-09,"In England, coronavirus limits on social gatherings may last through Christmas https://t.co/rgnFaQt3K4 https://t.co/zjANnQ3onE",[],globalnews,increas,decrease
2020-09-09,"""Nobody seems to know when these symptoms are going to end”: Susie Goulding says she still experiences symptoms, six months after being diagnosed with COVID-19.

https://t.co/HUKq6AaNqn",[],globalnews,increas,decrease
2020-09-09,"""It is a very difficult situation because some of those who are outside will include people who are positive (for the coronavirus).""

https://t.co/pOGGWrekuH",[],globalnews,increas,decrease
2020-09-09,Thousands flee fires at migrant camp in Greece amid coronavirus lockdown https://t.co/Er58EA38B9 https://t.co/qQEjcArPGf,[],globalnews,increas,decrease
2020-09-08,New on YouTube:  Coronavirus: Canadian health minister orders review into early pandemic alert system https://t.co/ZqwWIbzsok,[],globalnews,decreas,equal
2020-09-08,"New on YouTube:  Coronavirus: Canadian students head back to school in anxious, uncertain times https://t.co/JkqMPy2M8O",[],globalnews,decreas,equal
2020-09-08,"New on YouTube:  Global National: Sep 8, 2020 | A warning from Canadian health officials as COVID-19 cases rise https://t.co/U0aMaw3FEw",[],globalnews,decreas,equal
2020-09-08,"Your #CoronavirusPandemic update:

🛑AstraZeneca pauses COVID-19 vaccine trial after unexplained illness in U.K

🏫Canada sees 608 new coronavirus cases as students head back to school

😷Obesity may up risks of COVID-19 complications

More: https://t.co/5HuLKl8gds https://t.co/qn90snTTgg",['coronaviruspandemic'],globalnews,decreas,equal
2020-09-08,AstraZeneca pauses COVID-19 vaccine trial after unexplained illness in U.K.: reports https://t.co/7wwRDQnssb https://t.co/oYIeS4ZsoX,[],globalnews,decreas,equal
2020-09-08,"Quebec parents have been denied a temporary safeguard order in their bid to secure access to online learning for all students during the novel coronavirus pandemic.

https://t.co/t1X2EZwr4O",[],globalnews,decreas,equal
2020-09-08,"9 drugmaker executives testing coronavirus vaccines pledge safety, high standards https://t.co/YWkvVfpPHq https://t.co/5zARqifFm8",[],globalnews,decreas,equal
2020-09-08,"Ontario is taking a four-week pause in further loosening coronavirus-related restrictions amid a recent uptick in cases.

https://t.co/g6D9npHJOE",[],globalnews,decreas,equal
2020-09-08,"Coronavirus cases detected at refugee camp home to 36,000 Syrians https://t.co/xJRhg1qjmG https://t.co/A5wuCOHVVC",[],globalnews,decreas,equal
2020-09-08,"Health Minister Patty Hajdu has ordered a review following reports that the federal pandemic early warning system was shut down last year.

https://t.co/2ncBiO5M89",[],globalnews,decreas,equal
2020-09-08,"WATCH LIVE: Federal officials offer update on coronavirus pandemic in Canada

https://t.co/Vd8oXU7fBH",[],globalnews,decreas,equal
2020-09-08,New on YouTube:  Trump asks journalist to remove mask during briefing https://t.co/fIPNEwmBVR,[],globalnews,decreas,equal
2020-09-08,"#BREAKING: Ontario reported 190 new cases of coronavirus on Labour Day Monday and 185 cases on Tuesday marking almost 400 new infections in the province over the last two days.

https://t.co/baOVuvxBDF",['breaking'],globalnews,decreas,equal
2020-09-08,"It is “extremely important” that good treatments for COVID-19 are developed because it’s unclear when a vaccine could be ready for public consumption.

https://t.co/6Wv95iRiTe",[],globalnews,decreas,equal
2020-09-08,Pressure mounts on U.K. government to act as coronavirus cases spike https://t.co/g9tjyDWeWr https://t.co/fXWmF2nsm1,[],globalnews,decreas,equal
2020-09-08,"In the wake of figures Monday showing that the U.K. recorded nearly 3,000 new coronavirus cases for the second day running, there is mounting speculation that the British government is considering tightening some restrictions.

https://t.co/jqixWLZlx5",[],globalnews,decreas,equal
2020-09-08,Skills lost due to coronavirus school closures will cause drop in global economy: OECD https://t.co/YfB9OzPGbw https://t.co/35SzIrCUya,[],globalnews,decreas,equal
2020-09-08,"There was no mention of Li Wenliang, the doctor who was punished for spreading information about the virus and who died from COVID-19.
https://t.co/boN8ZvCLHe",[],globalnews,decreas,equal
2020-09-08,"China honours ‘heroes’ of coronavirus fight, ignoring criticism of pandemic origins https://t.co/HLljHoZfxS https://t.co/7BJQebshEN",[],globalnews,decreas,equal
2020-09-08,"Japan’s economic crisis hits new low amid coronavirus, setting test for next PM https://t.co/4GXH9T2kKW https://t.co/8C5odHSgQp",[],globalnews,decreas,equal
2020-09-08,"“It will probably take a long time for the economy to normalise and return to levels before the pandemic,” one economist said.
https://t.co/whUPEF2X4m",[],globalnews,decreas,equal
2020-09-08,"India sets new record for coronavirus deaths with over 1,100 in single day https://t.co/RdUCAb3uJf https://t.co/c6jdJefJN2",[],globalnews,decreas,equal
2020-09-08,"“I think we have to hold the Games at any cost,” she said. “I want to concentrate all our efforts on measures against the coronavirus.”
https://t.co/4umSHj10F9",[],globalnews,decreas,equal
2020-09-08,Tokyo Olympics must go on ‘at any cost’ even if coronavirus lasts into 2021: minister https://t.co/GAtatqDvng https://t.co/4BIxSd43Yx,[],globalnews,decreas,equal
2020-09-08,"The downturn in tourism amid the coronavirus pandemic means Bali's economy shrunk more than the rest of Indonesia, at 11%.
https://t.co/XT5zItPdoc",[],globalnews,decreas,equal
2020-09-08,"Thailand, Indonesia rethink tourism reopening plans amid new coronavirus surges https://t.co/x3iCjqHvPl https://t.co/BP6BRznRE2",[],globalnews,decreas,equal
2020-09-07,"New on YouTube:  Coronavirus: Back-to-school list now includes masks, caution...and patience https://t.co/AnebUD16S6",[],globalnews,increas,decrease
2020-09-07,"New on YouTube:  Global National: Sep 7, 2020 | Back-to-school during a pandemic gets put to the test https://t.co/vLZMvTIsE0",[],globalnews,increas,decrease
2020-09-07,New on YouTube:  Coronavirus: Brazil’s President Bolsonaro attends Independence Day ceremony without mask https://t.co/5PdnAmet5r,[],globalnews,increas,decrease
2020-09-07,‘Stupid’: Trump demands Biden apologize for challenging him on coronavirus vaccines https://t.co/E9Emgt3lNl https://t.co/EeHqyzEfnA,[],globalnews,increas,decrease
2020-09-07,"Belarus protest leader detained by masked men, opposition movement says https://t.co/4INWhEWOJQ https://t.co/q369EUQPyl",[],globalnews,increas,decrease
2020-09-07,"New on YouTube:  Coronavirus: Spain becomes first country in Western Europe to pass 500,000 COVID-19 cases https://t.co/4MZ6CbVsj6",[],globalnews,increas,decrease
2020-09-07,"A Chinese firm said on Monday its coronavirus vaccine candidate appeared to be safe for older people, according to preliminary results from an early to mid-stage trial.

https://t.co/DzGuRuKJGf",[],globalnews,increas,decrease
2020-09-07,China coronavirus vaccine candidate appears safe for older people: preliminary results https://t.co/LeywGpg38x https://t.co/qOuGyBcEP0,[],globalnews,increas,decrease
2020-09-07,"The daily number of new COVID-19 cases in Canada over the last week was 545 — a 25 per cent increase over the previous week. 

https://t.co/kSpG9yNDyS",[],globalnews,increas,decrease
2020-09-07,"UPDATE: WikiLeaks’ founder Julian Assange failed on Monday in a bid to further delay hearings after a pause of months caused by the coronavirus lockdown.

https://t.co/iAMpM1EuTQ",[],globalnews,increas,decrease
2020-09-07,"Your #CoronavirusPandemic update:

🏥Developing coronavirus treatments ‘extremely important,’ experts say

📈Quebec sees jump in infections with 216 new cases

🇮🇳India now 2nd worst-hit country by coronavirus, trails behind U.S.

More: https://t.co/5HuLKl8gds https://t.co/zgJ99lOOwk",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-07,"Quebec is continuing to see an increase in its daily number of new COVID-19 cases after the province reported 216 cases Monday. 

https://t.co/y9bUuQMzXM",[],globalnews,increas,decrease
2020-09-07,"WATCH LIVE: World Health Organization gives update on coronavirus pandemic.

https://t.co/U3dCD24oLQ",[],globalnews,increas,decrease
2020-09-07,"Do you think the federal government should widen the employment insurance system after the COVID-19 pandemic ends?

https://t.co/p2jI1xOT2o",[],globalnews,increas,decrease
2020-09-07,"India now 2nd worst-hit country by coronavirus, trails behind U.S. https://t.co/XjoAucRcIP https://t.co/RYCNMYEn0S",[],globalnews,increas,decrease
2020-09-07,Australia expects to receive doses of potential COVID-19 vaccine early next year https://t.co/ML2ypQgYCQ https://t.co/FVBv08c3Xv,[],globalnews,increas,decrease
2020-09-07,"Dr. Theresa Tam said that anyone experiencing symptoms — even mild ones — should avoid attending any events and get tested for COVID-19.

https://t.co/kRGY96AzMJ",[],globalnews,increas,decrease
2020-09-06,New on YouTube:  Coronavirus: New CBSA figures shed light on how many tried to enter Canada https://t.co/I8e7VRukKw,[],globalnews,increas,decrease
2020-09-06,New on YouTube:  Coronavirus: The economic pressure on Canada's tourist towns amid COVID-19 https://t.co/EDA3RpbzSr,[],globalnews,increas,decrease
2020-09-06,"Your #CoronavirusPandemic update:

🇨🇦Canada reports 400 new cases 

🎒COVID-19 case confirmed at northwest Calgary high school

❗️Health officials warn of 3 possible exposures at Vancouver bars 

More: https://t.co/5HuLKl8gds https://t.co/FECz1Qbw3r",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-06,"The Public Health Agency of Canada expects a higher demand for influenza vaccines this season amid the possibility of both COVID-19 and flu infections.

Are you concerned about this flu season?

Read more: https://t.co/DlFHdNv7si",[],globalnews,increas,decrease
2020-09-06,"New on YouTube:  Global National: Sep 6, 2020 | Thousands tried to enter Canada despite COVID-19 restrictions https://t.co/xNLcpkByBx",[],globalnews,increas,decrease
2020-09-06,"Some students at Bowness High School in Calgary are self-isolating after a positive case of COVID-19 was confirmed at the school.

https://t.co/urNWp9W2pS",[],globalnews,increas,decrease
2020-09-06,"On Friday, Canada’s chief public health officer Dr. Theresa Tam advised Canadians who were thinking of going to an event to do a risk evaluation before attending.

Are you hesitant about attending events amid the COVID-19 pandemic?

Read more: https://t.co/nKUpwl48NL",[],globalnews,increas,decrease
2020-09-06,"New on YouTube:  Coronavirus: Absence of a longer-term plan on deficit 'concerning,' says budget watchdog https://t.co/EHp3hhQpmj",[],globalnews,increas,decrease
2020-09-06,"Coronavirus winter is coming, and experts are concerned about how it could amplify loneliness for Canadians. 
 
https://t.co/SJ6L0mJocD",[],globalnews,increas,decrease
2020-09-05,"Allergy and cold symptoms typically mimic that of the coronavirus, such as a runny nose, itchy eyes and a cough.

https://t.co/8LsyzgeXcZ",[],globalnews,increas,decrease
2020-09-05,New on YouTube:  Coronavirus: How Canada's nuclear industry prepared for the COVID-19 pandemic https://t.co/qXPFEbN3wK,[],globalnews,increas,decrease
2020-09-05,New on YouTube:  Coronavirus: More U.S. college campuses report spike in COVID-19 outbreaks https://t.co/mesFB3z6Dl,[],globalnews,increas,decrease
2020-09-05,"West Vancouver police officers identified at least one alleged promoter, who was fined $230 under new COVID-19 enforcement regulations, but were unable to identify a party organizer.

https://t.co/F4wkteGUCh",[],globalnews,increas,decrease
2020-09-05,"New on YouTube:  Coronavirus: COVID-19 surges in Ontario, Quebec causing back-to-school concern https://t.co/UeAb7HpFI3",[],globalnews,increas,decrease
2020-09-05,"As of Sept. 1, Albertans have the option to take an asymptomatic COVID-19 test at all Loblaw pharmacies, including every Shoppers Drug Mart location, across the province.

Would you like to see this option offered where you live?

Read more: https://t.co/k5rGMnX3SA",[],globalnews,increas,decrease
2020-09-05,"The current seven-day average is 545 new cases of COVID-19 per day, meaning case counts are back where they were in mid-July, Dr. Theresa Tam said in a statement.

https://t.co/4U4kK23pqk",[],globalnews,increas,decrease
2020-09-05,"A pair of newly released reports collectively argue that Canada was failing to provide healthy and safe childhoods prior to the coronavirus pandemic.

Do you think enough is being done to support Canada’s children?

Read more: https://t.co/AsiQ8yQuYv",[],globalnews,increas,decrease
2020-09-05,Israelis protest against Netanyahu despite coronavirus cases surging to record levels https://t.co/Qx5pQ2YmZ1 https://t.co/UBBupJta1i,[],globalnews,increas,decrease
2020-09-05,"Your #CoronavirusPandemic update:

💲U.S. debt from coronavirus pandemic will soon exceed size of entire economy

📈India crosses 4 million coronavirus cases

💉Brazil’s Bolsonaro under fire for not pushing mandatory coronavirus vaccine

MORE: https://t.co/uUgt1RKbT6 https://t.co/iA5qH9hV98",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-05,"Ontario reported 169 new cases of COVID-19 on Saturday, the largest single-day increase in cases since July 24. 

https://t.co/6GXsWCOIJ8",[],globalnews,increas,decrease
2020-09-05,"U.S. debt from coronavirus pandemic will soon exceed size of entire economy, analysts say https://t.co/q6hKw5uytr https://t.co/bi6dKoWTFe",[],globalnews,increas,decrease
2020-09-05,Coronavirus: Working mothers pushed out of U.S. labour force as child-care crisis grows https://t.co/Rr1Rjx3JMY https://t.co/ESbxUiSuJo,[],globalnews,increas,decrease
2020-09-05,New on YouTube:  Canada sees spikes in COVID-19 cases https://t.co/wm8LkYpBdB,[],globalnews,increas,decrease
2020-09-05,"Health experts say Canada did a great job in flattening the curve, but now several provinces are seeing spikes in COVID-19 cases. They say it’s a cause for some concern but not something to panic about.

MORE: https://t.co/3QEMBYsnB0 https://t.co/EBylsP2wpN",[],globalnews,increas,decrease
2020-09-05,"Pope Francis will journey beyond Rome for the first time since lockdowns began to sign a document defining what the post-pandemic world should look like.
https://t.co/TRNJAJ5a88",[],globalnews,increas,decrease
2020-09-05,Coronavirus: Pope Francis to travel outside Rome for 1st time since February https://t.co/hkl1HK7NnP https://t.co/4dF1rXd6J2,[],globalnews,increas,decrease
2020-09-05,"India crosses 4 million coronavirus cases, closes in on Brazil as 2nd in world https://t.co/xHpW9rpIjz https://t.co/aXc7eWuM6J",[],globalnews,increas,decrease
2020-09-05,"Dr. Lukasz Kwapisz answers your burning questions around possible coronavirus vaccines, masks for kids and even testing.

https://t.co/5RI4h1P9YE",[],globalnews,increas,decrease
2020-09-05,Brazil’s Bolsonaro under fire for not pushing mandatory coronavirus vaccine https://t.co/mjYFhJIvZx https://t.co/19Ap9FUuBX,[],globalnews,increas,decrease
2020-09-04,"Skip kissing and consider wearing a mask when having sex to protect yourself from catching the coronavirus, Canada’s chief medical officer said.

https://t.co/P1E3gNU2sE",[],globalnews,increas,increase
2020-09-04,New on YouTube:  Coronavirus: Fauci fears COVID-19 resurgence as cold weather approaches https://t.co/pLeIukkVYl,[],globalnews,increas,increase
2020-09-04,New on YouTube:  Coronavirus: Quebec City karaoke bar becomes epicentre of COVID-19 outbreak https://t.co/PRN8lFZHGL,[],globalnews,increas,increase
2020-09-04,"New on YouTube:  Global National: Sep 4, 2020 | Canadians urged to stay vigilant of COVID-19 over long weekend https://t.co/PFI4JQ1Dkq",[],globalnews,increas,increase
2020-09-04,"No coronavirus vaccine will get endorsement unless proven safe, WHO says https://t.co/zwmlEljxad https://t.co/QwBytYmdOk",[],globalnews,increas,increase
2020-09-04,"Tam said that anyone experiencing symptoms — even mild ones — should avoid attending any events and get tested for COVID-19.

https://t.co/23whS3q8Tq",[],globalnews,increas,increase
2020-09-04,"Labour Day ‘critical point’ in U.S. coronavirus crisis, says Fauci https://t.co/aLeubjQTkH https://t.co/LvBlxOLQKR",[],globalnews,increas,increase
2020-09-04,"Approximately 25 schools have had confirmed COVID-19 cases in Quebec, but none of them are considered outbreaks. 

https://t.co/6bo0kyXryL",[],globalnews,increas,increase
2020-09-04,"Your #CoronavirusPandemic update:

💉Widespread vaccine not expected until mid-2021, WHO says

🇪🇸Steady rise in cases makes Madrid centre of Europe's 2nd wave

🇷🇺Russia publishes results of vaccine trial weeks after controversial approval

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,increas,increase
2020-09-04,"Keeping Canada, U.S. border closed may help ‘keep lid’ on coronavirus numbers: Fauci https://t.co/TolRMpc7jl https://t.co/xnRgBFAA7l",[],globalnews,increas,increase
2020-09-04,Steady rise in coronavirus cases makes Madrid centre of Europe’s 2nd wave https://t.co/gFd8GAajmW https://t.co/xiJRCHaosr,[],globalnews,increas,increase
2020-09-04,"New on YouTube:  Coronavirus: Fauci supports Canada border closure, calls US COVID-19 numbers ""unacceptably high"" https://t.co/UDIuIjN7ME",[],globalnews,increas,increase
2020-09-04,"WATCH LIVE: Federal public health officials hold press conference on coronavirus pandemic. 

https://t.co/vKfSQ1wLhr",[],globalnews,increas,increase
2020-09-04,"Calgary recorded the highest unemployment rate in Canada last month as COVID-19 continued to wreak havoc on Alberta’s economy. 

https://t.co/wFoTvZSPw0",[],globalnews,increas,increase
2020-09-04,Russia publishes results of coronavirus vaccine trial weeks after controversial approval https://t.co/J3iM2u1q8K https://t.co/MfCDGBeGRA,[],globalnews,increas,increase
2020-09-04,"WATCH LIVE: World Health Organization discusses global COVID-19 crisis.

https://t.co/I54FpKwk0O",[],globalnews,increas,increase
2020-09-04,"A 20-year-old nursing student has tested positive for COVID-19 eight times, despite not having any symptoms since mid-May. 

https://t.co/R0iaQOU8RQ",[],globalnews,increas,increase
2020-09-04,"The World Health Organization does not expect widespread vaccinations against COVID-19 until the middle of next year.

https://t.co/lHqaTxZjhd",[],globalnews,increas,increase
2020-09-04,Widespread coronavirus vaccine not expected until mid-2021: WHO https://t.co/xboaWuiGRe https://t.co/zE82R1hJWu,[],globalnews,increas,increase
2020-09-04,"Infections among health care workers represent about 17% of Mexico’s total 616,900 coronavirus cases, yet those workers account for only about 1% of the population. 
https://t.co/rUrwxHL3Y6",[],globalnews,increas,increase
2020-09-04,"Mexico downplays high rate of coronavirus infections, deaths among health workers https://t.co/mEyZ3NyXsG https://t.co/jPcIwcL3aD",[],globalnews,increas,increase
2020-09-04,"Indiana University warns of ‘alarming’ rates of COVID-19 at its frats, sororities https://t.co/ew0x6uKJvZ https://t.co/xFcdpX2Nje",[],globalnews,increas,increase
2020-09-04,"The university said on Twitter that positive tests for coronavirus were exceeding 50 per cent in some Greek houses.
https://t.co/Z1ZYBQv5rC",[],globalnews,increas,increase
2020-09-04,"New Zealand coronavirus restrictions to stay in place until mid-September, PM says https://t.co/x3lBxBkmd7 https://t.co/mjP4ZAXVPo",[],globalnews,increas,increase
2020-09-03,"“If I were a psychiatrist, right, you know I’d say, `This guy’s got some big issues,'"" Trump said of Biden wearing a mask during the coronavirus pandemic.
https://t.co/vvk078DG6L",[],globalnews,increas,increase
2020-09-03,"New on YouTube:  Coronavirus: Quebec woman keeps testing positive, but has no COVID-19 symptoms https://t.co/8DISiGbjKs",[],globalnews,increas,increase
2020-09-03,"Trump mocks Biden for wearing mask amid coronavirus, hones ‘law and order’ platform https://t.co/3X8SViHRG1 https://t.co/gPnXoY0Rxk",[],globalnews,increas,increase
2020-09-03,"New on YouTube:  Coronavirus: Confusion, anxiety as students head back to school https://t.co/egovbcrwT3",[],globalnews,increas,increase
2020-09-03,"Your #CoronavirusPandemic update:

🇨🇦 Over 500 new coronavirus cases bring Canada’s total past 130,000

📱Canadian military asks troops to use government’s COVID Alert app

💵U.S. stock market sees biggest 1-day dive since June

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,increas,increase
2020-09-03,"“A member of 'The Batman' production has tested positive for COVID-19, and is isolating in accordance with established protocols. Filming is temporarily paused,” movie studio Warner Bros. said.

https://t.co/tymDxM9qCB",[],globalnews,increas,increase
2020-09-03,"New on YouTube:  Coronavirus: Manitoba reports 2 more COVID-19 deaths, 20 new cases https://t.co/Uay7rzDGfE",[],globalnews,increas,increase
2020-09-03,"Is it time for a basic income? The debate over universal basic income has resurfaced as countries struggle with unemployment and a global recession in the wake of the COVID-19 pandemic. 

RELATED: https://t.co/hq4JUsKQIO https://t.co/LmXqkDpE2q",[],globalnews,increas,increase
2020-09-03,New on YouTube:  Coronavirus: US drug manufacturer Pfizer targeting end of October for COVID-19 vaccine update https://t.co/pGeVyYxSUA,[],globalnews,increas,increase
2020-09-03,"What happens if your child has allergy or cold symptoms, which typically mimic those of the coronavirus? 

https://t.co/tiujPH1TgG",[],globalnews,increas,increase
2020-09-03,"Bursting with mesmerizing scenery and framed by uplifting storytelling, #Mulan is the feel-good movie we’ve been waiting for since the COVID-19 pandemic began.

https://t.co/8QYinU1czd",['mulan'],globalnews,increas,increase
2020-09-03,"Quebec is continuing to see an increase in COVID-19 cases, recording 187 new infections on Thursday. 

https://t.co/BYmEiqLL6z",[],globalnews,increas,increase
